gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
849987579	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1095559	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bredfjället, Vargefjället	b8323864-602a-4a7d-9127-bb903054e97d	58.230244	12.033966	500.0						1988-09-17T00:00:00Z	17	9	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863197				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.515Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849987468	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091804	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Skälläckeröd O	b8323864-602a-4a7d-9127-bb903054e97d	58.218229	11.93305	500.0						1985-08-20T00:00:00Z	20	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862928				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.443Z		GEODETIC_DATUM_ASSUMED_WGS84
849987374	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092193	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Örstadbukten S, Öresjö S, Kvarnevattnen  NV	b8323864-602a-4a7d-9127-bb903054e97d	58.232235	12.101906	500.0						1985-08-27T00:00:00Z	27	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862943				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.506Z		GEODETIC_DATUM_ASSUMED_WGS84
849987101	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1087943	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1979-07-09T00:00:00Z	9	7	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862634				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.516Z		GEODETIC_DATUM_ASSUMED_WGS84
849987073	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092412	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Stora Bredäng med omgivning	b8323864-602a-4a7d-9127-bb903054e97d	58.251942	12.491883	500.0						1985-09-27T00:00:00Z	27	9	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862965				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.478Z		GEODETIC_DATUM_ASSUMED_WGS84
849986961	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1087948	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1979-07-18T00:00:00Z	18	7	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862637				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.489Z		GEODETIC_DATUM_ASSUMED_WGS84
849986936	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093028	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bredfjället, Stora Galtens ostsida, km-rutorna 34 och 44 (O och SO)	b8323864-602a-4a7d-9127-bb903054e97d	58.243929	12.041036	1000.0						1986-08-30T00:00:00Z	30	8	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863003				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.323Z		GEODETIC_DATUM_ASSUMED_WGS84
849986914	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089765	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Slätthults motionsspår med omgivningar	b8323864-602a-4a7d-9127-bb903054e97d	58.254504	12.253003	500.0						1983-07-29T00:00:00Z	29	7	1983	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862799				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.299Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849986897	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1090226	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Väne-Åsaka NV, Lerumsån S, kring reningsverket	b8323864-602a-4a7d-9127-bb903054e97d	58.249706	12.406875	500.0						1984-08-02T00:00:00Z	2	8	1984	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862835				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.281Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849986791	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092426	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården SSO	b8323864-602a-4a7d-9127-bb903054e97d	58.240766	12.358321	500.0						1985-10-19T00:00:00Z	19	10	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862970				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.277Z		GEODETIC_DATUM_ASSUMED_WGS84
849986653	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089763	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1983-07-21T00:00:00Z	21	7	1983	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862797				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.153Z		GEODETIC_DATUM_ASSUMED_WGS84
849986561	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088918	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Väne-Åsaka NV, Lerumsån S, kring reningsverket	b8323864-602a-4a7d-9127-bb903054e97d	58.249706	12.406875	500.0						1981-07-30T00:00:00Z	30	7	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862714				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.317Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849986393	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1096409	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	ca 0,5 km Furukullen SO	b8323864-602a-4a7d-9127-bb903054e97d	58.25259	12.185009	500.0						1989-10-15T00:00:00Z	15	10	1989	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863279				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.295Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849986312	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089235	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1981-08-18T00:00:00Z	18	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862738				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.152Z		GEODETIC_DATUM_ASSUMED_WGS84
849986268	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093334	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Rödsvatten SV	b8323864-602a-4a7d-9127-bb903054e97d	58.20691	11.576697	500.0						1987-08-13T00:00:00Z	13	8	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863023				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T04:33:06.169Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849986236	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1100579	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Skogbo NV, Bredängsån S	b8323864-602a-4a7d-9127-bb903054e97d	58.234014	12.493553	500.0						1993-08-28T00:00:00Z	28	8	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863658				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.072Z		GEODETIC_DATUM_ASSUMED_WGS84
849986170	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091369	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården SSO/Nolängen NV, på båda sidor av Lerumsån	b8323864-602a-4a7d-9127-bb903054e97d	58.238019	12.359776	500.0						1985-08-06T00:00:00Z	6	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862912				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.064Z		GEODETIC_DATUM_ASSUMED_WGS84
849986031	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092764	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1986-08-05T00:00:00Z	5	8	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862982				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.135Z		GEODETIC_DATUM_ASSUMED_WGS84
849985967	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1098143	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Sandvadet VSV, ca 500 m Sålebo SO	b8323864-602a-4a7d-9127-bb903054e97d	58.233574	12.476566	500.0						1991-09-02T00:00:00Z	2	9	1991	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863461				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.018Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849985931	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089222	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bol NV, ca 1,6 km Gärdhems kyrka NV	b8323864-602a-4a7d-9127-bb903054e97d	58.254022	12.316972	250.0						1981-08-10T00:00:00Z	10	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862733				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.293Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849985832	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093353	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Väne-Åsaka NV, Lerumsån S, kring reningsverket	b8323864-602a-4a7d-9127-bb903054e97d	58.249706	12.406875	500.0						1987-08-26T00:00:00Z	26	8	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863034				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.955Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849985632	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1101002	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bruksgården O - NO, km-rutorna 31 och 32	b8323864-602a-4a7d-9127-bb903054e97d	58.254651	12.684912	500.0						1993-09-25T00:00:00Z	25	9	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863696				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.051Z		GEODETIC_DATUM_ASSUMED_WGS84
849985537	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1098118	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Älvabo med omgivning, km-rutorna 22 och 23	b8323864-602a-4a7d-9127-bb903054e97d	58.230434	12.195789	1000.0						1991-08-26T00:00:00Z	26	8	1991	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863456				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.941Z		GEODETIC_DATUM_ASSUMED_WGS84
849985437	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092783	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Älvabo med omgivning, km-rutorna 22 och 23	b8323864-602a-4a7d-9127-bb903054e97d	58.230434	12.195789	1000.0						1986-08-25T00:00:00Z	25	8	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862991				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.976Z		GEODETIC_DATUM_ASSUMED_WGS84
849985434	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1087624	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1978-08-10T00:00:00Z	10	8	1978	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862603				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.857Z		GEODETIC_DATUM_ASSUMED_WGS84
849985410	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1099465	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1993-07-23T00:00:00Z	23	7	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863584				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.967Z		GEODETIC_DATUM_ASSUMED_WGS84
849985241	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1096871	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården S	b8323864-602a-4a7d-9127-bb903054e97d	58.237021	12.352724	250.0						1990-07-02T00:00:00Z	2	7	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863301				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.947Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849985061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091345	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1985-07-21T00:00:00Z	21	7	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862902				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:06.005Z		GEODETIC_DATUM_ASSUMED_WGS84
849984607	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091371	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bol NV, ca 1,6 km Gärdhems kyrka NV	b8323864-602a-4a7d-9127-bb903054e97d	58.254022	12.316972	250.0						1985-08-08T00:00:00Z	8	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862914				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.806Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849984306	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093027	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Örstadbukten S,  Öresjö S, km-rutorna 22 och 23	b8323864-602a-4a7d-9127-bb903054e97d	58.227998	12.110862	1000.0						1986-08-30T00:00:00Z	30	8	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863002				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.765Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849984046	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093843	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården SSO	b8323864-602a-4a7d-9127-bb903054e97d	58.240766	12.358321	500.0						1988-07-26T00:00:00Z	26	7	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863087				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.686Z		GEODETIC_DATUM_ASSUMED_WGS84
849983988	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089210	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Gunnarsbo O	b8323864-602a-4a7d-9127-bb903054e97d	58.258994	12.50401	250.0						1981-08-03T00:00:00Z	3	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862731				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.704Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849983946	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091356	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Örstadbukten S, Öresjö S, Kvarnevattnen NV	b8323864-602a-4a7d-9127-bb903054e97d	58.232235	12.101906	2500.0						1985-07-31T00:00:00Z	31	7	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862908				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.694Z		GEODETIC_DATUM_ASSUMED_WGS84
849983819	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1092762	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården SSO	b8323864-602a-4a7d-9127-bb903054e97d	58.240766	12.358321	500.0						1986-08-03T00:00:00Z	3	8	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862981				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.594Z		GEODETIC_DATUM_ASSUMED_WGS84
849983757	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097134	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Baggården SSO	b8323864-602a-4a7d-9127-bb903054e97d	58.240766	12.358321	500.0						1990-08-19T00:00:00Z	19	8	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863339				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.536Z		GEODETIC_DATUM_ASSUMED_WGS84
849983584	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1100078	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Frambo bygdegård O	b8323864-602a-4a7d-9127-bb903054e97d	58.262018	12.623063	250.0						1993-08-16T00:00:00Z	16	8	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863622				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.535Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849983280	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093825	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Lextorps motionsspår med omgivningar, km-rutorna 43 och 44	b8323864-602a-4a7d-9127-bb903054e97d	58.260156	12.295062	1000.0						1987-11-01T00:00:00Z	1	11	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863083				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.584Z		GEODETIC_DATUM_ASSUMED_WGS84
849982895	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097624	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Bol NV, ca 1,6 km Gärdhems kyrka NV	b8323864-602a-4a7d-9127-bb903054e97d	58.254022	12.316972	250.0						1991-08-05T00:00:00Z	5	8	1991	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863394				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.391Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
849982552	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1087636	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO	b8323864-602a-4a7d-9127-bb903054e97d	58.245069	12.236905	500.0						1978-08-18T00:00:00Z	18	8	1978	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11862606				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.461Z		GEODETIC_DATUM_ASSUMED_WGS84
849982539	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093649	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Störtekleven SO - Slätthult SV	b8323864-602a-4a7d-9127-bb903054e97d	58.23705	12.271786	2500.0						1987-09-22T00:00:00Z	22	9	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863057				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.290Z		GEODETIC_DATUM_ASSUMED_WGS84
849982538	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1099680	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Älvabo med omgivning, km-rutorna 22 och 23	b8323864-602a-4a7d-9127-bb903054e97d	58.230434	12.195789	1000.0						1993-08-04T00:00:00Z	4	8	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	11863603				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T04:33:05.422Z		GEODETIC_DATUM_ASSUMED_WGS84
